open,high,low,close,h-l,o-c,ma10,ma50,stddev,activo,datetime,ema_rapida,ema_lenta,atr,rsi,future_close,direccion,ema_35,ema_50,adx
195.826,196.325,195.74699,195.95,0.5780099999999777,-0.1239999999999952,196.6089996,197.560520038,0.6644115592023232,GBPJPY,2025-07-03 07:00:00,196.9756920348962,196.737748080399,0.6096149728543522,34.872119309114936,197.42599,BUY,197.12386792282697,196.737748080399,35.43931478595382
195.95,196.108,195.826,196.033997,0.2820000000000107,-0.0839970000000107,196.5532993,197.549959978,0.6889817970681009,GBPJPY,2025-07-03 11:00:00,196.8900833953602,196.7101499988148,0.5862139033647563,36.294923907443305,197.99899,BUY,197.06331953822547,196.71014999881476,35.99753594799542
196.035995,196.717,195.99699,196.582,0.720010000000002,-0.5460049999999796,196.4905993,197.539639838,0.6501137227371812,GBPJPY,2025-07-03 15:00:00,196.86207581396383,196.7051245086652,0.595770767410131,44.77192203680406,197.847,BUY,197.0365795638796,196.70512450866516,34.90287328715598
196.58701,197.44,196.23599,197.42599,1.204010000000011,-0.8389800000000207,196.5282987,197.52805954,0.695442873434124,GBPJPY,2025-07-03 19:00:00,196.9133407399671,196.73339374361947,0.6392164268808368,54.75713243335441,197.57201,BUY,197.0582134769974,196.73339374361947,32.4406152170156
197.425,198.108,197.383,197.99899,0.7249999999999943,-0.5739899999999807,196.6035977,197.53983934,0.8126708683072089,GBPJPY,2025-07-03 23:00:00,197.0120361272428,196.7830249693599,0.6453438249607766,60.03951709533845,197.418,SELL,197.11047883938642,196.7830249693599,31.11864419094376
198.0099945,198.037003,197.821,197.847,0.2160030000000006,0.1629944999999963,196.6585977,197.54739954,0.8805867987854414,GBPJPY,2025-07-04 03:00:00,197.0879419338571,196.82474948036543,0.614676623177864,58.10169553982686,197.224,SELL,197.15139668164272,196.82474948036543,29.891099666734192
197.847,197.95599,197.467,197.57201,0.4889900000000011,0.2749900000000025,196.6952987,197.54637974,0.9129436464349004,GBPJPY,2025-07-04 07:00:00,197.13194812168828,196.8540538144688,0.605699007236588,54.66402116185017,196.91701,SELL,197.17476408821813,196.85405381446876,28.093666955379877
197.571,197.658,197.276,197.418,0.3819999999999766,0.1529999999999916,196.8600987,197.54925974,0.8753236860913229,GBPJPY,2025-07-04 11:00:00,197.15795283789845,196.87616935115628,0.5897205067196872,52.780518298377935,197.19501,SELL,197.18827719442822,196.87616935115628,26.089162836655024
197.407,197.52499,197.127,197.224,0.3979899999999929,0.1830000000000211,196.9902987,197.54861974,0.8150390981822997,GBPJPY,2025-07-04 15:00:00,197.16395712536223,196.889809768758,0.5760254705254234,50.42364395406341,197.117,SELL,197.19026179473778,196.889809768758,24.482877139114205
197.22099,197.25101,196.897,196.91701,0.3540100000000166,0.3039799999999957,197.0968997,197.54038014,0.7127669525485599,GBPJPY,2025-07-04 19:00:00,197.1415073866929,196.890876444493,0.5601672226307515,46.857879954202204,197.117,BUY,197.17508113947457,196.890876444493,23.38325251778534
196.922,197.25999,196.918,197.19501,0.3419899999999813,-0.2730099999999993,197.2214007,197.54040034,0.587988310248889,GBPJPY,2025-07-04 23:00:00,197.1463712606299,196.9028032505913,0.5446538495856965,50.28634194957603,197.0,SELL,197.17618829839265,196.9028032505913,22.34356855859313
197.194,197.41499,197.037003,197.117,0.3779869999999903,0.0769999999999981,197.329701,197.53946034,0.4210113071178699,GBPJPY,2025-07-05 03:00:00,197.1437011460272,196.91120312311716,0.5327490746152889,49.32469634868072,197.425,BUY,197.17290005959305,196.91120312311713,21.047817571496385
197.117,197.117,197.117,197.117,0.0,0.0,197.383201,197.53680034,0.3420229226382038,GBPJPY,2025-07-05 07:00:00,197.14127376911563,196.91927358887727,0.4946955692856253,49.32469634868072,197.367,BUY,197.16979450072677,196.91927358887727,19.84462022633512
197.26401,197.362,196.924,197.0,0.4379999999999882,0.2640100000000132,197.340602,197.53100054,0.3620439623949725,GBPJPY,2025-07-07 07:00:00,197.12843069919603,196.92243933048996,0.4906458857652227,47.73679607737764,198.25101,BUY,197.16036147290862,196.92243933048994,18.664845053389634
196.996,197.45799,196.77699,197.425,0.6809999999999832,-0.429000000000002,197.283203,197.53258074,0.2829181837386864,GBPJPY,2025-07-07 11:00:00,197.15539154472364,196.94214759203936,0.5042426082105628,53.5823982091245,198.64799,BUY,197.1750636133026,196.94214759203936,17.423245670935845
197.423,197.60001,197.183,197.367,0.4170100000000047,0.0560000000000115,197.235203,197.51680054,0.2072301909069714,GBPJPY,2025-07-07 15:00:00,197.1746286770215,196.9588084707829,0.4980117076240943,52.715839293404294,198.56599,BUY,197.1857267458969,196.9588084707829,16.40804133325707
197.368,198.31,197.297,198.25101,1.0130000000000052,-0.883010000000013,197.303103,197.51534054000004,0.3739904892150673,GBPJPY,2025-07-07 19:00:00,197.272481524565,197.0094830405561,0.5347965856509451,62.63463677879447,199.189,BUY,197.24490914890262,197.00948304055612,16.798154380324096
198.25,199.0019989,198.22099,198.64799,0.7810088999999891,-0.3979899999999929,197.426102,197.52030054,0.5679448482965839,GBPJPY,2025-07-07 23:00:00,197.3975277496045,197.07373821543624,0.5523831795330196,66.07611520322826,199.014008,BUY,197.3228580850747,197.07373821543626,18.099615055996033
198.649,198.987,198.55701,198.56599,0.4299900000000036,0.0830100000000015,197.560301,197.52292034,0.6651196946990814,GBPJPY,2025-07-08 03:00:00,197.5037515905496,197.1322578932623,0.5436408095663756,64.7495083804155,198.989,BUY,197.39192096923722,197.1322578932623,19.30811425483426
198.69,199.23399,198.507,199.189,0.7269900000000007,-0.4989999999999952,197.7875,197.54526022,0.7961086707227153,GBPJPY,2025-07-08 07:00:00,197.6569559914087,197.2129144464677,0.5567371803116345,69.72314777845088,199.117,SELL,197.49175869316846,197.2129144464677,20.73258546503218
199.189,199.47301,198.888,199.014008,0.5850099999999827,0.1749920000000031,197.9693998,197.55846038,0.8515673942118126,GBPJPY,2025-07-08 11:00:00,197.78032435582608,197.2835455662141,0.5587566674322308,66.86921838921151,199.255,BUY,197.57632809910353,197.28354556621406,22.331112442119828
199.011002,199.43401,198.968,198.989,0.4660100000000113,0.0220019999999863,198.1565998,197.58044038,0.8491213753549414,GBPJPY,2025-07-08 15:00:00,197.8902039598419,197.35042613224488,0.5521319054727866,66.4506073836276,199.186,BUY,197.65480987137556,197.35042613224488,23.815458920844065
198.994,199.125,198.686,199.117,0.4389999999999929,-0.1229999999999904,198.3565998,197.60360038,0.8117652089915406,GBPJPY,2025-07-08 19:00:00,198.00173087258355,197.4197035388235,0.5440510550818727,67.56966269596236,199.42599,BUY,197.73604265629913,197.4197035388235,24.375878435739043
199.119,199.31599,198.66499,199.255,0.6510000000000105,-0.1359999999999956,198.5820998,197.62058018,0.6983251545075139,GBPJPY,2025-07-08 23:00:00,198.1156644296214,197.49167594906567,0.5516902654331682,68.77878569386222,199.754,BUY,197.82042917539363,197.49167594906572,25.16542493652973
199.254,199.433,199.095993,199.186,0.3370069999999998,0.0679999999999836,198.7581998,197.64121998,0.5873315926157895,GBPJPY,2025-07-09 03:00:00,198.21296766329215,197.55812002949452,0.5363557464736562,67.42516886091208,199.5,BUY,197.89629422120507,197.55812002949455,26.06047680697738
199.185,199.55,198.942,199.42599,0.6080000000000041,-0.2409900000000107,198.9640988,197.65759998,0.3638052719133145,GBPJPY,2025-07-09 07:00:00,198.32324242117468,197.63136983225948,0.5414731931541097,69.6616341637106,199.341,SELL,197.981277320027,197.63136983225948,26.42545792040082
199.42599,199.798,199.32899,199.754,0.4690099999999972,-0.3280099999999777,199.1143978,197.68563978,0.3465286356474662,GBPJPY,2025-07-09 11:00:00,198.45331129197697,197.7146102309944,0.5362972507859588,72.4460988220084,198.881,SELL,198.07976191335882,197.7146102309944,27.137789833514518
199.755,199.828,199.362,199.5,0.4660000000000082,0.2549999999999954,199.1995988,197.70597978,0.3230582291247962,GBPJPY,2025-07-09 15:00:00,198.5484648108881,197.78462551605344,0.5312760185869624,67.29539928748717,198.757,SELL,198.15866402928333,197.78462551605344,27.843752205236786
199.498,199.51801,199.127,199.341,0.3910099999999943,0.1569999999999822,199.2770998,197.72335978,0.2351759890808152,GBPJPY,2025-07-09 19:00:00,198.62051346444375,197.8456598095416,0.5212570172593218,64.21751154764739,198.44501,SELL,198.2243493609898,197.84565980954156,27.752100139973553
199.336,199.40199,198.758,198.881,0.6439900000000023,0.4550000000000125,199.2462998,197.73565958000003,0.2661279536366039,GBPJPY,2025-07-09 23:00:00,198.64419405858524,197.886261385638,0.5300236588836561,56.20792101945402,198.92599,BUY,198.26082995204592,197.88626138563797,26.633393250190974
198.886,199.078003,198.698,198.757,0.3800029999999879,0.1289999999999906,199.220599,197.74193978,0.3011581887918785,GBPJPY,2025-07-10 03:00:00,198.6544491441684,197.9204079979659,0.5193078975348226,54.243855684467555,199.125,BUY,198.28839495471001,197.9204079979659,25.437441068847026
198.784,198.883,198.373,198.44501,0.5100000000000193,0.3389899999999954,199.1662,197.74228018,0.3850792097734388,GBPJPY,2025-07-10 07:00:00,198.6354092219713,197.94098062549665,0.5186430477109082,49.55221096034569,198.573,BUY,198.29709579055947,197.94098062549665,23.720448012511664
198.44501,199.118,198.386,198.92599,0.7319999999999993,-0.4809800000000166,199.147099,197.75441998,0.3924574573246572,GBPJPY,2025-07-10 11:00:00,198.66182565633756,197.97960844410463,0.5338828300172719,55.88674529623706,198.65401,SELL,198.3320343577506,197.97960844410463,22.46266804952625
198.924,199.25101,198.843,199.125,0.4080100000000186,-0.2009999999999934,199.134099,197.78445998,0.3906350161080483,GBPJPY,2025-07-10 15:00:00,198.7039324148523,198.0245257600221,0.524891913587468,58.224132180038666,198.50301,SELL,198.37608800454223,198.0245257600221,21.584445179389892
199.12199,199.19701,198.37,198.573,0.8270100000000014,0.5489900000000034,199.072799,197.80741998,0.4279048331745952,GBPJPY,2025-07-10 19:00:00,198.69202946804756,198.04603455374672,0.5464717769026489,50.268000327551384,198.65199,BUY,198.38702755984542,198.04603455374672,20.43352435581553
198.57401,198.825,198.474,198.65401,0.3509999999999991,-0.0800000000000125,198.995601,197.82420018,0.4267406118589281,GBPJPY,2025-07-10 23:00:00,198.6885731527705,198.0698767281096,0.5325095071238882,51.319331920171024,199.38,BUY,198.40185991763178,198.06987672810962,19.364812162496474
198.659,198.66299,198.461,198.50301,0.201989999999995,0.1559900000000027,198.870502,197.83852038,0.357451970411192,GBPJPY,2025-07-11 03:00:00,198.6717037752459,198.08686234661516,0.508900970900753,49.230234484838505,198.94299,BUY,198.4074793666522,198.08686234661513,18.402851249633493
198.534,198.79401,198.229,198.65199,0.5650099999999725,-0.1179900000000202,198.785701,197.85768018,0.2847054748112633,GBPJPY,2025-07-11 07:00:00,198.6699116138599,198.1090242153753,0.5129087586935545,51.33512271855343,198.468,SELL,198.4210632907271,198.10902421537534,18.04514378349962
198.651,199.444,198.62199,199.38,0.8220099999999775,-0.728999999999985,198.789601,197.89999998,0.2932949006048987,GBPJPY,2025-07-11 11:00:00,198.734465103509,198.1588664030077,0.5349874187868704,60.051210003032146,199.037994,SELL,198.47433755235335,198.1588664030077,17.36916839252416
199.38,199.424,198.679,198.94299,0.7450000000000045,0.4370099999999866,198.7958,197.92843978,0.2960831753630392,GBPJPY,2025-07-11 15:00:00,198.75342191228088,198.1896163479878,0.5499883174449514,53.819794804242555,198.823,SELL,198.50037379944482,198.1896163479878,16.74147695804695
198.94299,199.239,198.233,198.468,1.0060000000000002,0.4749900000000195,198.7669,197.95745982,0.31386170354996,GBPJPY,2025-07-11 19:00:00,198.7274744657099,198.20053335394903,0.5825605804845976,47.99071594856952,198.854,BUY,198.49857525503123,198.20053335394906,15.969022427255442
198.47501,199.16299,198.429,199.037994,0.7339900000000057,-0.5629840000000002,198.8261984,198.0063997,0.3020850327139255,GBPJPY,2025-07-11 23:00:00,198.7557035142817,198.23337494791184,0.593376967592841,54.37653566499707,198.362,SELL,198.52854296308504,198.23337494791184,15.2517432200919
199.035995,199.242,198.785,198.823,0.4569999999999936,0.2129950000000064,198.8158994,198.0386797,0.300053601735489,GBPJPY,2025-07-12 03:00:00,198.7618213766197,198.2564974989741,0.5836357556219234,51.79337890861894,198.593,SELL,198.5449016873581,198.2564974989741,14.383534358070301
198.854,198.854,198.854,198.854,0.0,0.0,198.7887994,198.07477978,0.2806448625794108,GBPJPY,2025-07-12 07:00:00,198.77020125147249,198.2799289696026,0.5441617730775007,52.14637839621409,198.521,SELL,198.5620738158382,198.2799289696026,13.577340414764532
198.888,198.981,198.319,198.362,0.6620000000000061,0.5260000000000105,198.7676994,198.09709978,0.3055032454510201,GBPJPY,2025-07-14 07:00:00,198.7330920467932,198.28314744138288,0.5525787892862511,46.34586460216397,198.645,BUY,198.5509586038472,198.28314744138288,14.029202429127483
198.36099,198.70399,198.256,198.593,0.4479900000000043,-0.2320100000000025,198.7615984,198.12301978,0.3086192324078257,GBPJPY,2025-07-14 11:00:00,198.7203564061756,198.29529852211297,0.5451081614800907,49.202882378073184,198.455,SELL,198.5532942369668,198.29529852211297,14.571914784418768
198.60201,198.75,198.097,198.521,0.6529999999999916,0.0810100000000204,198.7633974,198.14933978,0.3069925335621123,GBPJPY,2025-07-14 15:00:00,198.7022330965233,198.3041495604615,0.5528147213743694,48.33888666993113,198.289,SELL,198.55150011269086,198.3041495604615,15.38521552152675
198.52,198.79201,198.39999,198.645,0.3920200000000022,-0.125,198.7626984,198.20683978,0.3072822066128866,GBPJPY,2025-07-14 19:00:00,198.6970300877484,198.31751624436492,0.5413293841333432,49.96833236414479,198.284,SELL,198.55669455087468,198.31751624436495,16.00114602975304
198.64301,198.72,198.25,198.455,0.4699999999999988,0.1880099999999913,198.6701984,198.25749978,0.2304236992315495,GBPJPY,2025-07-14 23:00:00,198.67502735249852,198.3229077641938,0.5362344281238186,47.4963088967406,198.334,SELL,198.55104485360386,198.3229077641938,16.87801496137395
198.453,198.524,198.243,198.289,0.2810000000000059,0.1640000000000157,198.6047994,198.30625978,0.2371081332383479,GBPJPY,2025-07-15 03:00:00,198.6399339568169,198.32157804795088,0.5180033975435463,45.38380365238522,198.562,BUY,198.53648680618141,198.32157804795088,17.706674575912583
198.25999,198.535,198.185,198.284,0.3499999999999943,-0.024010000000004,198.5863994,198.35293978,0.2553418146611321,GBPJPY,2025-07-15 07:00:00,198.60757632437893,198.32010439901163,0.5060031548618641,45.31842148557432,198.883,BUY,198.52245976139355,198.32010439901163,18.6013444384462
198.284,198.58299,198.201,198.334,0.3819900000000018,-0.0500000000000113,198.516,198.39893984000005,0.2100269823928775,GBPJPY,2025-07-15 11:00:00,198.5827057494354,198.32064932454057,0.497145072371731,46.15382814705854,199.323,BUY,198.51198977464946,198.32064932454057,19.233309301505873
198.336,198.755,198.28,198.562,0.4749999999999943,-0.2259999999999991,198.4899,198.43853984,0.1819819588120081,GBPJPY,2025-07-15 15:00:00,198.58082340857763,198.33011405691155,0.4955632814880356,49.91170597872384,199.168,BUY,198.51476812050228,198.33011405691153,19.12639307706384
198.564,199.085999,198.509,198.883,0.5769990000000007,-0.3190000000000168,198.4928,198.46768004,0.1885416546953935,GBPJPY,2025-07-15 19:00:00,198.60829400779784,198.3517958586013,0.5013801185246045,54.70458968107502,199.533,BUY,198.53522544714104,198.35179585860126,17.880148906373755
198.88699,199.521,198.834,199.323,0.6869999999999834,-0.4360100000000102,198.5889,198.49416024,0.3161755665585392,GBPJPY,2025-07-15 23:00:00,198.6732672798162,198.38988229551887,0.5146386814871315,60.31075404445622,199.504,BUY,198.57899070007764,198.38988229551887,17.65815187205019
199.319,199.399,199.14799,199.168,0.2510100000000079,0.150999999999982,198.6464,198.52058024,0.3654495557221318,GBPJPY,2025-07-16 03:00:00,198.7182429816511,198.42039671530247,0.4958080613809084,57.60590913636415,199.30901,BUY,198.61171343896223,198.42039671530247,17.452011768749735
199.201,199.578,199.13,199.533,0.4480000000000075,-0.3319999999999936,198.7476,198.55980004,0.4558143384217227,GBPJPY,2025-07-16 07:00:00,198.792311801501,198.4640282166632,0.4923931998537013,61.93520221107007,199.153,SELL,198.66289602568656,198.46402821666317,17.696959877242115
199.52299,199.735,199.284,199.504,0.4510000000000218,0.0189900000000022,198.8335,198.60152004,0.511829670018092,GBPJPY,2025-07-16 11:00:00,198.85701072863728,198.50481142385289,0.4894365427212956,61.398713303189666,198.696,SELL,198.70962402425954,198.50481142385286,18.28277733897355
199.506,199.674,199.24001,199.30901,0.4339899999999943,0.1969899999999995,198.918901,198.64322024,0.5129046588995156,GBPJPY,2025-07-16 15:00:00,198.89810157148844,198.53634862291744,0.4854760753840598,57.77493455059791,198.351,SELL,198.74292324513402,198.53634862291744,18.657910861759607
199.30701,199.40401,198.939,199.153,0.4650100000000066,0.1540099999999995,199.005301,198.68794004,0.4655961738683276,GBPJPY,2025-07-16 19:00:00,198.92127415589857,198.56053102986183,0.4840142128566274,54.97901825257229,198.82401,SELL,198.765705287071,198.56053102986186,17.933798143642427
199.15601,199.21001,197.90401,198.696,1.3060000000000116,0.4600100000000111,199.046501,198.71795984,0.4095303204196809,GBPJPY,2025-07-16 23:00:00,198.9007946871805,198.56584353849476,0.5427274833668692,47.697400734818295,198.813,BUY,198.7618327711226,198.56584353849473,18.45000901822928
198.701,198.722,198.104,198.351,0.617999999999995,0.3499999999999943,199.048201,198.74263984,0.4062663078555774,GBPJPY,2025-07-17 03:00:00,198.85081335198228,198.55741830169103,0.5481040916978067,43.060791757222205,199.25999,BUY,198.73900872828244,198.55741830169103,18.9293476874885
198.414,198.86099,198.21201,198.82401,0.6489799999999946,-0.4100099999999997,199.074402,198.77678004,0.3789570606220072,GBPJPY,2025-07-17 07:00:00,198.84837668362024,198.5678728780953,0.5553095137193915,50.2074935067858,199.282,BUY,198.74373102115564,198.5678728780953,18.96222664931096
198.826,199.026993,198.67799,198.813,0.3490030000000104,0.0130000000000052,199.067402,198.81304004,0.383504652174804,GBPJPY,2025-07-17 11:00:00,198.84516062147296,198.5774857064053,0.5405733341680071,50.0500226491729,199.162,BUY,198.74757929775808,198.5774857064053,18.51531135924603
198.811,199.29401,198.69,199.25999,0.6040099999999882,-0.4489899999999807,199.061101,198.84973984,0.3793335000420614,GBPJPY,2025-07-17 15:00:00,198.88287238315723,198.60425058066392,0.5451045245845771,56.07357492252871,10.19395,SELL,198.77604655899373,198.60425058066392,17.38859705313096
199.261,199.552,199.101,199.282,0.4509999999999934,-0.021000000000015,199.072501,198.88803984000003,0.384579786590715,GBPJPY,2025-07-17 19:00:00,198.9191567119611,198.63082898926527,0.5383827728285354,56.352689037326336,10.18465,SELL,198.80415508349407,198.63082898926532,16.56896256105552
199.284,199.33099,198.972,199.162,0.3589900000000057,0.1219999999999856,199.035401,198.90625964,0.3517102899147863,GBPJPY,2025-07-17 23:00:00,198.9412333745101,198.6516592249804,0.5255690033407833,54.32589905730894,10.13318,SELL,198.8240353566333,198.65165922498042,15.47958758922106
10.21466,10.22326,10.18917,10.19395,0.034089999999999,0.0207100000000011,10.170545,10.1862598,0.0218031680929572,USDNOK,2025-05-29 11:00:00,181.7823894313728,191.2611608240008,13.9860876459593,0.8763113499124557,10.11943,SELL,188.34458617015366,191.2611608240008,21.412463928122186
10.19214,10.20559,10.16401,10.18465,0.0415800000000015,0.0074900000000006,10.173674,10.182576,0.0213023828609957,USDNOK,2025-05-29 15:00:00,166.18259493761164,184.16012118384396,12.990051385533636,0.876265656617278,10.12063,SELL,178.44681193847848,184.16012118384393,26.9215781371182
10.18535,10.1941,10.12936,10.13318,0.0647400000000004,0.0521700000000002,10.172036,10.1774698,0.0238410762247938,USDNOK,2025-05-29 19:00:00,151.99628448873784,177.33553525506574,12.06681485799552,0.8759934173372983,10.12016,SELL,169.096054608563,177.33553525506574,32.03720605885972
10.13296,10.15152,10.10911,10.11943,0.0424100000000002,0.0135300000000011,10.169221,10.1734,0.0282953182032482,USDNOK,2025-05-29 23:00:00,139.09838862612528,170.77804093133767,11.207928796710124,0.875915126626424,10.14242,BUY,160.26401990808728,170.77804093133767,36.787445746157864
10.11928,10.13454,10.10918,10.12063,0.0253599999999991,-0.0013500000000004,10.163848,10.1698766,0.0320617632425761,USDNOK,2025-05-30 03:00:00,127.37313784193208,164.47775030657934,10.409173882659402,0.8767477491747826,10.18431,BUY,151.9227204687491,164.47775030657934,41.198382598649005
10.1092,10.13012,10.09835,10.12016,0.0317699999999998,-0.0109600000000007,10.160799,10.1662306,0.0347900050940668,USDNOK,2025-05-30 07:00:00,116.71377621993824,158.42451147102722,9.66793074818373,0.8767446428748258,10.1724,BUY,144.0448004427075,158.42451147102722,45.29426106601789
10.12036,10.14619,10.1054,10.14242,0.0407900000000012,-0.0220599999999997,10.158178,10.1630918,0.0351202169697272,USDNOK,2025-05-30 11:00:00,107.02547110903475,152.60952749177125,8.980277837599179,0.8946539094755508,10.21541,BUY,136.60577930700154,152.60952749177125,49.095722074185296
10.14252,10.1865,10.131,10.18431,0.0555000000000003,-0.0417900000000006,10.159421,10.1605962,0.0358709924436113,USDNOK,2025-05-30 15:00:00,98.2217291900316,147.02422484503512,8.342793706342094,0.930929143141725,10.19852,BUY,129.58236434550145,147.02422484503512,52.62064234406389
10.18537,10.19946,10.15306,10.1724,0.0464000000000002,0.012970000000001,10.158579,10.157882,0.0354087253685153,USDNOK,2025-05-30 19:00:00,90.21724471821057,141.65748661581807,7.750194155889089,0.9308248232381118,10.2049,BUY,122.94847743741803,141.65748661581807,55.89204951652192
10.17315,10.23663,10.1654,10.21541,0.0712299999999999,-0.0422600000000006,10.158654,10.1568558,0.0355412565275381,USDNOK,2025-05-30 23:00:00,82.94435065291869,136.5028953759821,7.201696716182725,0.9739809277049147,10.18182,SELL,116.68552924645037,136.5028953759821,58.924434507536326
10.21531,10.21537,10.18788,10.19852,0.0274900000000002,0.0167900000000003,10.159111,10.1545028,0.0360709641463209,USDNOK,2025-05-31 03:00:00,76.33109332083517,131.54978261613965,6.689256236455387,0.9738015291125492,10.18752,SELL,110.76958428831423,131.54978261613965,61.74022057062113
10.2049,10.2049,10.2049,10.2049,0.0,0.0,10.161136,10.1530742,0.0381712745981214,USDNOK,2025-05-31 07:00:00,70.31962120075923,126.7911597684479,6.211907933851431,0.9812208107700116,10.10516,SELL,105.18265738340789,126.7911597684479,64.35487905777131
10.20034,10.20748,10.17555,10.18182,0.0319300000000009,0.0185200000000005,10.166,10.1516736,0.0373022501555527,USDNOK,2025-06-02 07:00:00,64.85254836432657,122.21824448341071,5.770480938576329,0.9809344908490232,10.07922,SELL,99.90483308432967,122.21824448341073,66.78282020669026
10.18173,10.19996,10.16525,10.18752,0.0347100000000004,-0.0057899999999992,10.172809,10.150697,0.0339179426295733,USDNOK,2025-06-02 11:00:00,59.88300033120597,117.82488273896324,5.360783014392306,0.9886186025478878,10.09179,SELL,94.92053791297802,117.82488273896324,69.03735360162258
10.1878,10.18966,10.09057,10.10516,0.0990900000000003,0.0826399999999996,10.171262,10.1484706,0.0367931886208533,USDNOK,2025-06-02 15:00:00,55.35774211927815,113.60057988645488,4.9849477990785696,0.9874262472689423,10.06903,SELL,90.20857247336814,113.60057988645488,71.13097846047636
10.10528,10.10604,10.06378,10.07922,0.0422600000000006,0.026060000000001,10.167168,10.1464884,0.0445674963273648,USDNOK,2025-06-02 19:00:00,51.24151283570741,109.54091871443704,4.631898670572958,0.9870224696364147,10.07306,SELL,85.75694178040324,109.54091871443704,73.07510866414903
10.07902,10.10564,10.06888,10.09179,0.0367599999999992,-0.0127699999999997,10.162105,10.1458078,0.0502099981743419,USDNOK,2025-06-02 23:00:00,47.500628941552186,105.64095288249834,4.303674479817746,1.008146998568435,10.09888,BUY,81.5533222370475,105.64095288249834,74.88037242470223
10.09236,10.10028,10.06631,10.06903,0.03397,0.0233299999999996,10.150577,10.1445056,0.0572813145895919,USDNOK,2025-06-03 03:00:00,44.09775631050199,101.89303433808664,3.998695588402193,1.007727761381176,10.11876,BUY,77.58197266832263,101.89303433808665,76.55669433155856
10.06411,10.07707,10.0553,10.07306,0.02177,-0.0089500000000004,10.140643,10.1426644,0.06153241188368,USDNOK,2025-06-03 07:00:00,41.004602100456346,98.29225103071072,3.7146294749448936,1.0155768686669262,10.13655,BUY,73.83147752008249,98.29225103071072,78.11330459384318
10.07352,10.107,10.06884,10.09888,0.0381599999999995,-0.0253599999999991,10.128989999999998,10.1411846,0.056639463274298,USDNOK,2025-06-03 11:00:00,38.19499100041486,94.83368746087892,3.45202451244883,1.0697001567397422,10.14792,BUY,70.29077765785568,94.83368746087893,79.54971883689574
10.09888,10.1307,10.09453,10.11876,0.0361699999999984,-0.0198800000000005,10.121014,10.1402614,0.0511059090299575,USDNOK,2025-06-03 15:00:00,35.64260636401351,91.51153344280524,3.2080349044167704,1.1145328275215434,10.14993,BUY,66.9478877879748,91.51153344280524,80.8758581162549
10.11891,10.1417,10.11013,10.13655,0.0315700000000003,-0.0176400000000001,10.114179,10.1394668,0.0424835386290377,USDNOK,2025-06-03 19:00:00,33.32387396728501,88.32035762151877,2.981144554101287,1.1576998785507584,10.14287,BUY,63.79170235530954,88.32035762151877,82.10344055079031
10.13656,10.15908,10.11414,10.14792,0.0449399999999986,-0.0113599999999998,10.110789,10.138612,0.0375527609430374,USDNOK,2025-06-03 23:00:00,31.216969061168196,85.2547718324396,2.7714156573797664,1.1873892829256363,10.15618,BUY,60.811492224459,85.2547718324396,83.23682196066436
10.14793,10.16088,10.13327,10.14993,0.027610000000001,-0.0019999999999988,10.107029999999998,10.1374592,0.0301753383484744,USDNOK,2025-06-04 03:00:00,29.301783691971085,82.30948391744198,2.5754295389954973,1.1930395172297779,10.10538,SELL,57.99696098976683,82.30948391744198,84.28852110885977
10.1454,10.15546,10.11526,10.14287,0.0402000000000004,0.0025300000000001,10.110801,10.1364078,0.0322038018632106,USDNOK,2025-06-04 07:00:00,27.560064265428256,79.4794206265619,2.394341714781533,1.192781523997283,10.09822,SELL,55.338400379224225,79.4794206265619,85.265179480687
10.14277,10.1601,10.12238,10.15618,0.0377200000000002,-0.0134100000000003,10.118497,10.1358902,0.0330039957345313,USDNOK,2025-06-04 11:00:00,25.97789296857114,76.76086217061831,2.2260115922971377,1.2361435496707855,10.08764,SELL,52.82827702482288,76.76086217061831,86.1699063802212
10.15667,10.1721,10.09622,10.10538,0.0758799999999997,0.0512899999999998,10.119856,10.134701799999998,0.0320480483718582,USDNOK,2025-06-04 15:00:00,24.534937244155586,74.14692169333917,2.072430764275914,1.2339177941669988,10.10417,SELL,50.45478274566606,74.14692169333917,87.0101474910592
10.10607,10.1287,10.09246,10.09822,0.0362399999999993,0.0078500000000012,10.122775,10.1340658,0.0279748403828329,USDNOK,2025-06-04 19:00:00,23.2225084037778,71.63520790144352,1.926988566827634,1.2335806543146788,10.10004,BUY,48.21275148201794,71.63520790144352,87.7903926495178
10.09872,10.11354,10.07558,10.08764,0.0379599999999999,0.0110799999999997,10.124233,10.1328074,0.0253529630308765,USDNOK,2025-06-04 23:00:00,22.02842945797981,69.22157778766143,1.7920579549113749,1.2330445368474443,10.11257,BUY,46.09468973301694,69.22157778766143,88.51500875770998
10.0873,10.11086,10.08022,10.10417,0.03064,-0.016869999999999,10.124762,10.133007,0.0248146586606585,USDNOK,2025-06-05 03:00:00,20.94440587089074,66.90324807049824,1.6662423867034195,1.305214832188497,10.09386,SELL,44.095216414515995,66.90324807049824,89.18786657245985
10.0912,10.11302,10.08394,10.10004,0.0290800000000004,-0.0088399999999992,10.12289,10.1330706,0.0259957582010022,USDNOK,2025-06-05 07:00:00,19.95855442808249,64.67567128341987,1.5493022162246035,1.30495826251655,10.07791,SELL,42.20659550259844,64.67567128341987,89.81120269411956
